20240418;MEJORAMIENTO Y AMPLIACIÓN DE LOS SISTEMAS DE AGUA POTABLE  ALCANTARILLADO Y TRATAMIENTO DE AGUAS RESIDUALES PARA EL ESQUEMA JOSÉ GÁLVEZ SECTOR 315 Y ESQUEMA VILLA ALEJANDRO EN LOS DISTRITOS DE VILLA M;DEPARTAMENTO LIMA;LIMA;LURIN/VILLA MARIA DEL TRIUNFO;451428363.6;EXPEDIENTE TECNICO;100;20180105;20251231;150119;NA
20240418;AMPLIACIÓN DE LOS SISTEMAS DE AGUA POTABLE Y ALCANTARILLADO DEL ESQUEMA QUEBRADA DE MANCHAY - 2DA ETAPA DISTRITO DE PACHACAMAC  DISTRITO DE VILLA MARIA DEL TRIUNFO  DISTRITO DE LA MOLINA - PROVINCIA D;DEPARTAMENTO LIMA;LIMA;PACHACAMAC;283626108.2;EXPEDIENTE TECNICO;70;20190723;20231231;150123;NA
20240418;AMPLIACI?N Y MEJORAMIENTO DE LOS SISTEMAS DE AGUA POTABLE Y ALCANTARILLADO DE LOS SECTORES 311-313-330-310-312-314-300-307-319-324 Y 301 NUEVA RINCONADA- DISTRITOS DE SJM  VMT Y VES - ETAPA 1 FRENTE 2;DEPARTAMENTO LIMA;LIMA;VILLA MARIA DEL TRIUNFO/VILLA EL SALVADOR;1249155004;OBRA;52.19;20160826;20251201;150143; CONSORCIO SAN MIGUEL(INTEGRADO POR LAS EMPRESAS CHINA MACHINERY ENGINEERING CORPORATION, 2H INGENIERÍA Y CONSTRUCCIÓN S.A.C. Y SIGMA S.A. CONTRATISTAS GENERALES)
20240418;AMPLIACIÓN DE LOS SISTEMAS DE AGUA POTABLE Y ALCANTARILLADO DE LOS SECTORES 219-366-367-389-390-391-392 Y 393 - PIEDRAS GORDAS  EN LOS DISTRITOS DE PUENTE PIEDRA Y ANCÓN - LIMA - LIMA;DEPARTAMENTO LIMA;LIMA;PUENTE PIEDRA/ANCON;67527831.71;EXPEDIENTE TECNICO;82.14;20090710;20220731;150125; CES CONSULTING ENGINEERS SALZGITTER GMBH SUCURSAL DEL PERU
20240418;RENOVACIÓN DE COLECTOR PRIMARIO  EN EL(LA) TRAMO COMPRENDIDO DEL BZ-345122 AL BZ-282502 DEL COLECTOR LOS MIRTOS PARODI EN EL DISTRITO DE SAN ISIDRO Y DISTRITO DE MIRAFLORES  PROVINCIA DE LIMA  DEPARTA;DEPARTAMENTO LIMA;LIMA;MIRAFLORES/SAN ISIDRO;8033642.66;EXPEDIENTE TECNICO;0;20200108;20251216;150122;NA
20240418;INSTALACION DEL SISTEMA DE AGUA POTABLE Y ALCANTARILLADO PARA LA A.V SANTA ROSA II ETAPA  A.V EL BOSQUE  A.V LAS CASUARINAS  A.V HEROES DE SAN JUAN Y C.V CIUDAD DE DIO;DEPARTAMENTO LIMA;LIMA;SAN JUAN DE MIRAFLORES;2882051;OBRA;61.04;20130917;20241231;150133;NA
20240418;INSTALACIÓN DEL SISTEMA DE AGUA POTABLE Y ALCANTARILLADO PARA EL A.H. ALTA PALOMA  A.P DE SAN BENITO GRANDE  A.F LOS HIGALES DE CAMPOY  A.F 3 DE MAYO   A.H. VILLA LOS ANDES Y AMPLIACION - DISTRITO DE;DEPARTAMENTO LIMA;LIMA;SAN JUAN DE LURIGANCHO;8718608.62;OBRA;96.9;20090101;20261231;150132; CONSORCIO PERU
20240418;AMPLIACION Y MEJORAMIENTO DE LOS SISTEMAS DE AGUA POTABLE Y ALCANTARILLADO DE LOS SECTORES 206 CERRO LA MILLA - DISTRITO DE SAN MARTIN DE PORRES;DEPARTAMENTO LIMA;LIMA;SAN MARTIN DE PORRES;161689311.7;EXPEDIENTE TECNICO;100;20100506;20230323;150135;NA
20240418;CREACIÓN DEL SERVICIO DE AGUA POTABLE Y ALCANTARILLADO PARA LA ASOCIACIÓN DE VIVIENDA LOS PINOS DE ÑAÑA DISTRITO DE LURIGANCHO- PROVINCIA DE LIMA - DEPARTAMENTO DE LIMA;DEPARTAMENTO LIMA;LIMA;SAN JUAN DE LURIGANCHO;775749.7;EXPEDIENTE TECNICO;;20180101;20241231;150132;NA
20240418;RENOVACIÓN DE RED SECUNDARIA  CONEXIONES DOMICILIARIAS DE AGUA POTABLE Y CONEXIONES DOMICILIARIAS PARA ALCANTARILLADO  EN EL(LA) URB. ZÁRATE DISTRITO DE SAN JUAN DE LURIGANCHO  PROVINCIA LIMA  DEPARTA;DEPARTAMENTO LIMA;LIMA;SAN JUAN DE LURIGANCHO;133075137.1;EXPEDIENTE TECNICO;100;20180101;20231231;150132;NA
